,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.642 [0.622 - 0.663],0.600 [0.593 - 0.606],0.600 [0.560 - 0.639],0.600 [0.593 - 0.607],0.043 [0.039 - 0.047],0.199 [0.158 - 0.239],0.080 [0.073 - 0.088]
Demographic,0.782 [0.766 - 0.798],0.699 [0.692 - 0.705],0.700 [0.660 - 0.736],0.699 [0.692 - 0.705],0.065 [0.059 - 0.071],0.399 [0.359 - 0.435],0.119 [0.109 - 0.130]
Protein+Demographic,0.778 [0.763 - 0.793],0.703 [0.698 - 0.709],0.704 [0.667 - 0.742],0.703 [0.697 - 0.709],0.066 [0.060 - 0.072],0.407 [0.370 - 0.445],0.121 [0.111 - 0.131]
