,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.579 [0.541 - 0.618],0.551 [0.546 - 0.555],0.551 [0.485 - 0.619],0.551 [0.546 - 0.555],0.004 [0.004 - 0.005],0.102 [0.036 - 0.170],0.009 [0.007 - 0.011]
Demographic,0.591 [0.547 - 0.630],0.538 [0.534 - 0.542],0.541 [0.467 - 0.608],0.538 [0.534 - 0.542],0.004 [0.003 - 0.005],0.079 [0.004 - 0.146],0.008 [0.007 - 0.010]
Protein+Demographic,0.586 [0.546 - 0.628],0.567 [0.563 - 0.571],0.569 [0.502 - 0.638],0.567 [0.563 - 0.571],0.005 [0.004 - 0.006],0.136 [0.069 - 0.207],0.009 [0.008 - 0.011]
