,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.591 [0.534 - 0.648],0.563 [0.558 - 0.568],0.565 [0.473 - 0.648],0.563 [0.559 - 0.568],0.004 [0.003 - 0.004],0.128 [0.036 - 0.211],0.007 [0.006 - 0.009]
Demographic,0.827 [0.787 - 0.864],0.746 [0.742 - 0.750],0.743 [0.672 - 0.826],0.746 [0.742 - 0.750],0.008 [0.007 - 0.010],0.490 [0.417 - 0.574],0.016 [0.013 - 0.019]
Protein+Demographic,0.798 [0.756 - 0.842],0.740 [0.736 - 0.744],0.746 [0.672 - 0.817],0.740 [0.736 - 0.744],0.008 [0.006 - 0.010],0.485 [0.410 - 0.557],0.016 [0.013 - 0.019]
