,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.673 [0.627 - 0.713],0.629 [0.625 - 0.633],0.628 [0.557 - 0.695],0.629 [0.625 - 0.633],0.006 [0.005 - 0.007],0.257 [0.188 - 0.325],0.011 [0.009 - 0.013]
Demographic,0.557 [0.511 - 0.606],0.531 [0.527 - 0.536],0.531 [0.457 - 0.614],0.531 [0.527 - 0.536],0.004 [0.003 - 0.005],0.062 [-0.012 - 0.145],0.008 [0.006 - 0.009]
Protein+Demographic,0.677 [0.634 - 0.720],0.618 [0.614 - 0.622],0.630 [0.556 - 0.698],0.618 [0.614 - 0.622],0.005 [0.004 - 0.007],0.247 [0.174 - 0.316],0.011 [0.009 - 0.013]
