,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.788 [0.764 - 0.812],0.726 [0.722 - 0.729],0.726 [0.684 - 0.766],0.726 [0.722 - 0.729],0.024 [0.021 - 0.026],0.452 [0.410 - 0.492],0.046 [0.041 - 0.051]
Demographic,0.679 [0.653 - 0.704],0.636 [0.632 - 0.640],0.637 [0.591 - 0.679],0.636 [0.632 - 0.640],0.016 [0.014 - 0.018],0.273 [0.227 - 0.316],0.031 [0.028 - 0.034]
Protein+Demographic,0.787 [0.762 - 0.811],0.719 [0.716 - 0.723],0.719 [0.681 - 0.761],0.719 [0.716 - 0.723],0.023 [0.021 - 0.026],0.438 [0.399 - 0.479],0.045 [0.040 - 0.049]
