,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.488 [0.446 - 0.533],0.483 [0.479 - 0.487],0.489 [0.416 - 0.563],0.483 [0.479 - 0.487],0.003 [0.002 - 0.003],-0.028 [-0.101 - 0.046],0.006 [0.004 - 0.007]
Demographic,0.575 [0.532 - 0.621],0.544 [0.540 - 0.548],0.540 [0.462 - 0.619],0.544 [0.540 - 0.548],0.004 [0.003 - 0.004],0.083 [0.008 - 0.163],0.007 [0.006 - 0.009]
Protein+Demographic,0.555 [0.510 - 0.601],0.533 [0.529 - 0.537],0.540 [0.464 - 0.624],0.533 [0.529 - 0.537],0.003 [0.003 - 0.004],0.073 [-0.006 - 0.156],0.007 [0.005 - 0.008]
