,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.668 [0.645 - 0.688],0.638 [0.633 - 0.642],0.632 [0.593 - 0.670],0.638 [0.633 - 0.642],0.021 [0.019 - 0.023],0.270 [0.230 - 0.308],0.041 [0.037 - 0.045]
Demographic,0.708 [0.684 - 0.728],0.645 [0.641 - 0.649],0.643 [0.604 - 0.684],0.645 [0.641 - 0.650],0.022 [0.020 - 0.024],0.289 [0.248 - 0.329],0.043 [0.038 - 0.047]
Protein+Demographic,0.723 [0.701 - 0.743],0.674 [0.670 - 0.678],0.674 [0.635 - 0.710],0.674 [0.670 - 0.678],0.025 [0.023 - 0.027],0.348 [0.309 - 0.386],0.048 [0.044 - 0.053]
