,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.592 [0.560 - 0.621],0.561 [0.556 - 0.566],0.561 [0.508 - 0.617],0.561 [0.556 - 0.566],0.012 [0.010 - 0.013],0.122 [0.069 - 0.177],0.023 [0.020 - 0.026]
Demographic,0.624 [0.594 - 0.653],0.584 [0.579 - 0.589],0.583 [0.533 - 0.635],0.584 [0.579 - 0.590],0.013 [0.011 - 0.014],0.167 [0.115 - 0.220],0.025 [0.022 - 0.028]
Protein+Demographic,0.623 [0.590 - 0.656],0.584 [0.579 - 0.589],0.581 [0.525 - 0.636],0.584 [0.579 - 0.589],0.013 [0.011 - 0.015],0.165 [0.110 - 0.221],0.025 [0.021 - 0.028]
