,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.901 [0.894 - 0.907],0.831 [0.828 - 0.835],0.832 [0.815 - 0.847],0.831 [0.828 - 0.835],0.203 [0.194 - 0.211],0.663 [0.646 - 0.679],0.326 [0.314 - 0.337]
Demographic,0.797 [0.788 - 0.805],0.724 [0.720 - 0.728],0.724 [0.704 - 0.743],0.724 [0.720 - 0.728],0.119 [0.113 - 0.125],0.448 [0.428 - 0.468],0.204 [0.196 - 0.214]
Protein+Demographic,0.903 [0.897 - 0.910],0.832 [0.828 - 0.835],0.833 [0.816 - 0.848],0.832 [0.828 - 0.835],0.203 [0.194 - 0.212],0.664 [0.647 - 0.679],0.326 [0.315 - 0.338]
