,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.720 [0.669 - 0.767],0.650 [0.645 - 0.654],0.645 [0.570 - 0.721],0.650 [0.645 - 0.654],0.006 [0.004 - 0.007],0.295 [0.218 - 0.372],0.011 [0.009 - 0.013]
Demographic,0.627 [0.581 - 0.672],0.606 [0.601 - 0.610],0.606 [0.526 - 0.685],0.606 [0.601 - 0.610],0.005 [0.004 - 0.006],0.212 [0.132 - 0.291],0.009 [0.007 - 0.011]
Protein+Demographic,0.719 [0.668 - 0.766],0.671 [0.667 - 0.676],0.659 [0.584 - 0.735],0.671 [0.667 - 0.676],0.006 [0.005 - 0.007],0.331 [0.257 - 0.406],0.012 [0.010 - 0.014]
