,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.756 [0.736 - 0.776],0.696 [0.691 - 0.702],0.695 [0.650 - 0.735],0.696 [0.691 - 0.702],0.039 [0.035 - 0.042],0.391 [0.346 - 0.431],0.073 [0.066 - 0.080]
Demographic,0.883 [0.873 - 0.892],0.812 [0.808 - 0.817],0.813 [0.779 - 0.846],0.812 [0.808 - 0.817],0.071 [0.064 - 0.077],0.626 [0.592 - 0.658],0.130 [0.119 - 0.142]
Protein+Demographic,0.882 [0.872 - 0.891],0.811 [0.806 - 0.815],0.811 [0.778 - 0.845],0.811 [0.806 - 0.815],0.070 [0.064 - 0.077],0.622 [0.589 - 0.655],0.129 [0.118 - 0.140]
