,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.570 [0.551 - 0.590],0.557 [0.552 - 0.562],0.557 [0.526 - 0.590],0.557 [0.551 - 0.562],0.027 [0.025 - 0.030],0.114 [0.082 - 0.146],0.052 [0.048 - 0.057]
Demographic,0.630 [0.613 - 0.648],0.600 [0.596 - 0.605],0.600 [0.571 - 0.631],0.600 [0.596 - 0.605],0.033 [0.030 - 0.035],0.201 [0.171 - 0.232],0.062 [0.057 - 0.067]
Protein+Demographic,0.630 [0.611 - 0.649],0.587 [0.582 - 0.592],0.588 [0.553 - 0.619],0.587 [0.582 - 0.592],0.031 [0.028 - 0.033],0.174 [0.140 - 0.206],0.059 [0.054 - 0.063]
