,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.536 [0.509 - 0.564],0.516 [0.511 - 0.520],0.516 [0.468 - 0.561],0.516 [0.511 - 0.520],0.009 [0.008 - 0.010],0.031 [-0.016 - 0.076],0.018 [0.015 - 0.020]
Demographic,0.621 [0.595 - 0.645],0.592 [0.587 - 0.596],0.592 [0.546 - 0.639],0.592 [0.587 - 0.596],0.012 [0.011 - 0.014],0.184 [0.139 - 0.230],0.024 [0.021 - 0.027]
Protein+Demographic,0.588 [0.562 - 0.613],0.552 [0.548 - 0.557],0.553 [0.501 - 0.599],0.552 [0.548 - 0.557],0.011 [0.009 - 0.012],0.105 [0.055 - 0.151],0.021 [0.018 - 0.023]
