,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.534 [0.480 - 0.585],0.512 [0.507 - 0.516],0.518 [0.419 - 0.614],0.512 [0.507 - 0.516],0.002 [0.002 - 0.003],0.030 [-0.068 - 0.124],0.005 [0.004 - 0.006]
Demographic,0.660 [0.604 - 0.707],0.647 [0.642 - 0.651],0.649 [0.556 - 0.733],0.647 [0.642 - 0.651],0.004 [0.003 - 0.005],0.295 [0.201 - 0.381],0.008 [0.006 - 0.010]
Protein+Demographic,0.621 [0.571 - 0.670],0.603 [0.598 - 0.607],0.600 [0.509 - 0.696],0.603 [0.598 - 0.607],0.003 [0.003 - 0.004],0.203 [0.111 - 0.299],0.007 [0.005 - 0.009]
