,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.551 [0.508 - 0.591],0.537 [0.533 - 0.542],0.532 [0.455 - 0.613],0.537 [0.533 - 0.542],0.003 [0.003 - 0.004],0.070 [-0.008 - 0.152],0.006 [0.005 - 0.008]
Demographic,0.680 [0.633 - 0.724],0.635 [0.631 - 0.639],0.635 [0.553 - 0.712],0.635 [0.631 - 0.639],0.005 [0.004 - 0.006],0.270 [0.189 - 0.348],0.010 [0.008 - 0.012]
Protein+Demographic,0.659 [0.612 - 0.705],0.645 [0.640 - 0.649],0.642 [0.565 - 0.716],0.645 [0.640 - 0.649],0.005 [0.004 - 0.006],0.287 [0.208 - 0.361],0.010 [0.008 - 0.012]
