,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.635 [0.615 - 0.657],0.601 [0.597 - 0.605],0.602 [0.562 - 0.645],0.601 [0.597 - 0.605],0.015 [0.013 - 0.016],0.204 [0.163 - 0.245],0.029 [0.026 - 0.032]
Demographic,0.669 [0.646 - 0.691],0.633 [0.629 - 0.637],0.635 [0.593 - 0.673],0.633 [0.629 - 0.637],0.017 [0.015 - 0.019],0.267 [0.226 - 0.306],0.033 [0.029 - 0.036]
Protein+Demographic,0.664 [0.641 - 0.687],0.620 [0.616 - 0.625],0.623 [0.580 - 0.661],0.620 [0.616 - 0.625],0.016 [0.014 - 0.018],0.243 [0.199 - 0.281],0.031 [0.028 - 0.034]
