,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.900 [0.878 - 0.920],0.820 [0.817 - 0.824],0.824 [0.779 - 0.865],0.820 [0.817 - 0.824],0.037 [0.033 - 0.042],0.644 [0.598 - 0.685],0.071 [0.063 - 0.080]
Demographic,0.691 [0.666 - 0.717],0.632 [0.627 - 0.637],0.631 [0.581 - 0.686],0.632 [0.627 - 0.637],0.014 [0.012 - 0.017],0.263 [0.212 - 0.319],0.028 [0.024 - 0.032]
Protein+Demographic,0.900 [0.878 - 0.920],0.825 [0.821 - 0.828],0.827 [0.785 - 0.867],0.825 [0.821 - 0.828],0.038 [0.034 - 0.043],0.652 [0.608 - 0.692],0.073 [0.065 - 0.082]
