,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.603 [0.562 - 0.642],0.581 [0.575 - 0.585],0.583 [0.517 - 0.646],0.581 [0.575 - 0.585],0.008 [0.006 - 0.009],0.164 [0.098 - 0.228],0.015 [0.013 - 0.018]
Demographic,0.643 [0.608 - 0.681],0.607 [0.602 - 0.612],0.606 [0.541 - 0.667],0.607 [0.602 - 0.612],0.009 [0.007 - 0.010],0.214 [0.149 - 0.274],0.017 [0.014 - 0.020]
Protein+Demographic,0.652 [0.615 - 0.689],0.624 [0.619 - 0.629],0.622 [0.557 - 0.683],0.624 [0.619 - 0.629],0.009 [0.008 - 0.011],0.246 [0.180 - 0.307],0.018 [0.015 - 0.022]
