,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.553 [0.521 - 0.586],0.538 [0.533 - 0.543],0.540 [0.484 - 0.598],0.538 [0.533 - 0.543],0.009 [0.008 - 0.011],0.078 [0.022 - 0.136],0.018 [0.015 - 0.021]
Demographic,0.628 [0.593 - 0.661],0.598 [0.593 - 0.603],0.598 [0.537 - 0.652],0.598 [0.593 - 0.603],0.012 [0.010 - 0.013],0.196 [0.135 - 0.250],0.023 [0.019 - 0.026]
Protein+Demographic,0.596 [0.563 - 0.629],0.574 [0.569 - 0.579],0.575 [0.516 - 0.631],0.574 [0.569 - 0.579],0.010 [0.009 - 0.012],0.148 [0.090 - 0.205],0.021 [0.018 - 0.024]
