,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.450 [0.416 - 0.492],0.448 [0.443 - 0.454],0.450 [0.386 - 0.518],0.448 [0.443 - 0.454],0.006 [0.005 - 0.007],-0.102 [-0.167 - -0.033],0.012 [0.009 - 0.014]
Demographic,0.621 [0.589 - 0.654],0.604 [0.599 - 0.610],0.601 [0.533 - 0.669],0.604 [0.598 - 0.610],0.011 [0.009 - 0.013],0.205 [0.135 - 0.273],0.021 [0.018 - 0.025]
Protein+Demographic,0.609 [0.576 - 0.645],0.576 [0.570 - 0.582],0.576 [0.508 - 0.648],0.576 [0.570 - 0.582],0.010 [0.008 - 0.011],0.153 [0.085 - 0.224],0.019 [0.016 - 0.022]
