,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.611 [0.578 - 0.645],0.577 [0.572 - 0.582],0.578 [0.519 - 0.633],0.577 [0.572 - 0.582],0.009 [0.008 - 0.011],0.155 [0.095 - 0.211],0.018 [0.016 - 0.021]
Demographic,0.641 [0.608 - 0.673],0.598 [0.593 - 0.603],0.601 [0.541 - 0.656],0.598 [0.593 - 0.603],0.010 [0.009 - 0.012],0.199 [0.139 - 0.256],0.020 [0.017 - 0.023]
Protein+Demographic,0.648 [0.616 - 0.679],0.596 [0.591 - 0.601],0.595 [0.539 - 0.652],0.596 [0.591 - 0.601],0.010 [0.009 - 0.011],0.191 [0.135 - 0.248],0.020 [0.017 - 0.023]
