,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.549 [0.517 - 0.578],0.536 [0.532 - 0.541],0.537 [0.483 - 0.587],0.536 [0.532 - 0.541],0.009 [0.007 - 0.010],0.073 [0.020 - 0.123],0.017 [0.015 - 0.019]
Demographic,0.604 [0.576 - 0.633],0.585 [0.581 - 0.589],0.586 [0.536 - 0.637],0.585 [0.581 - 0.589],0.011 [0.009 - 0.012],0.171 [0.120 - 0.222],0.021 [0.018 - 0.023]
Protein+Demographic,0.578 [0.546 - 0.607],0.570 [0.566 - 0.574],0.571 [0.516 - 0.623],0.570 [0.566 - 0.574],0.010 [0.009 - 0.011],0.141 [0.087 - 0.192],0.019 [0.017 - 0.022]
