,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.524 [0.469 - 0.585],0.526 [0.521 - 0.530],0.525 [0.426 - 0.628],0.526 [0.521 - 0.530],0.002 [0.002 - 0.003],0.050 [-0.049 - 0.153],0.005 [0.004 - 0.006]
Demographic,0.557 [0.496 - 0.619],0.578 [0.573 - 0.582],0.576 [0.480 - 0.671],0.578 [0.573 - 0.582],0.003 [0.002 - 0.004],0.153 [0.057 - 0.250],0.006 [0.005 - 0.008]
Protein+Demographic,0.511 [0.450 - 0.575],0.512 [0.508 - 0.517],0.514 [0.415 - 0.624],0.512 [0.508 - 0.517],0.002 [0.002 - 0.003],0.027 [-0.071 - 0.135],0.005 [0.003 - 0.006]
