,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.812 [0.798 - 0.825],0.736 [0.731 - 0.741],0.736 [0.704 - 0.769],0.736 [0.731 - 0.741],0.066 [0.060 - 0.071],0.472 [0.439 - 0.506],0.120 [0.112 - 0.130]
Demographic,0.934 [0.928 - 0.939],0.864 [0.861 - 0.868],0.865 [0.838 - 0.888],0.864 [0.860 - 0.869],0.138 [0.128 - 0.148],0.730 [0.701 - 0.752],0.238 [0.223 - 0.253]
Protein+Demographic,0.934 [0.928 - 0.939],0.864 [0.860 - 0.868],0.864 [0.835 - 0.888],0.864 [0.860 - 0.868],0.137 [0.128 - 0.148],0.727 [0.698 - 0.752],0.237 [0.222 - 0.253]
