,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.452 [0.422 - 0.482],0.457 [0.451 - 0.464],0.456 [0.400 - 0.510],0.457 [0.451 - 0.464],0.013 [0.011 - 0.015],-0.087 [-0.144 - -0.032],0.025 [0.021 - 0.029]
Demographic,0.542 [0.512 - 0.576],0.536 [0.530 - 0.542],0.535 [0.482 - 0.591],0.536 [0.530 - 0.542],0.017 [0.015 - 0.020],0.072 [0.019 - 0.126],0.034 [0.029 - 0.038]
Protein+Demographic,0.503 [0.470 - 0.533],0.505 [0.498 - 0.511],0.505 [0.448 - 0.557],0.505 [0.498 - 0.512],0.015 [0.013 - 0.018],0.009 [-0.046 - 0.063],0.030 [0.025 - 0.034]
