,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.530 [0.511 - 0.549],0.519 [0.515 - 0.524],0.520 [0.488 - 0.555],0.519 [0.515 - 0.524],0.017 [0.016 - 0.019],0.039 [0.007 - 0.072],0.033 [0.030 - 0.036]
Demographic,0.563 [0.544 - 0.584],0.556 [0.552 - 0.560],0.555 [0.524 - 0.589],0.556 [0.552 - 0.560],0.020 [0.018 - 0.022],0.111 [0.081 - 0.144],0.038 [0.035 - 0.042]
Protein+Demographic,0.549 [0.530 - 0.568],0.527 [0.523 - 0.532],0.528 [0.494 - 0.565],0.527 [0.523 - 0.532],0.018 [0.016 - 0.020],0.056 [0.020 - 0.093],0.034 [0.031 - 0.038]
