,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.532 [0.495 - 0.569],0.511 [0.507 - 0.516],0.513 [0.454 - 0.572],0.511 [0.507 - 0.516],0.006 [0.005 - 0.007],0.024 [-0.036 - 0.083],0.012 [0.010 - 0.015]
Demographic,0.630 [0.597 - 0.666],0.597 [0.593 - 0.602],0.599 [0.537 - 0.656],0.597 [0.593 - 0.602],0.009 [0.008 - 0.010],0.196 [0.136 - 0.253],0.017 [0.015 - 0.020]
Protein+Demographic,0.607 [0.569 - 0.640],0.573 [0.568 - 0.577],0.576 [0.514 - 0.629],0.573 [0.568 - 0.577],0.008 [0.007 - 0.009],0.149 [0.088 - 0.202],0.016 [0.014 - 0.018]
