,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.531 [0.484 - 0.575],0.514 [0.510 - 0.519],0.512 [0.434 - 0.591],0.514 [0.509 - 0.519],0.003 [0.003 - 0.004],0.027 [-0.052 - 0.108],0.007 [0.005 - 0.008]
Demographic,0.595 [0.551 - 0.639],0.589 [0.584 - 0.593],0.591 [0.510 - 0.665],0.589 [0.584 - 0.593],0.005 [0.004 - 0.006],0.179 [0.100 - 0.252],0.009 [0.008 - 0.011]
Protein+Demographic,0.547 [0.502 - 0.591],0.547 [0.543 - 0.552],0.546 [0.462 - 0.623],0.547 [0.543 - 0.552],0.004 [0.003 - 0.005],0.094 [0.009 - 0.169],0.008 [0.006 - 0.009]
