,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.557 [0.507 - 0.606],0.528 [0.523 - 0.534],0.535 [0.443 - 0.627],0.528 [0.523 - 0.534],0.005 [0.004 - 0.006],0.064 [-0.029 - 0.156],0.010 [0.007 - 0.012]
Demographic,0.523 [0.467 - 0.573],0.509 [0.503 - 0.515],0.508 [0.416 - 0.595],0.509 [0.504 - 0.515],0.004 [0.003 - 0.006],0.017 [-0.075 - 0.106],0.009 [0.007 - 0.011]
Protein+Demographic,0.571 [0.523 - 0.617],0.575 [0.570 - 0.581],0.578 [0.490 - 0.664],0.575 [0.570 - 0.581],0.006 [0.004 - 0.007],0.153 [0.065 - 0.239],0.011 [0.009 - 0.014]
