,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.909 [0.903 - 0.915],0.834 [0.831 - 0.837],0.834 [0.820 - 0.847],0.834 [0.831 - 0.837],0.213 [0.205 - 0.222],0.668 [0.653 - 0.682],0.340 [0.328 - 0.351]
Demographic,0.805 [0.797 - 0.813],0.729 [0.725 - 0.733],0.729 [0.712 - 0.747],0.729 [0.725 - 0.733],0.127 [0.121 - 0.132],0.458 [0.440 - 0.475],0.216 [0.208 - 0.224]
Protein+Demographic,0.911 [0.906 - 0.916],0.836 [0.832 - 0.839],0.835 [0.822 - 0.849],0.836 [0.832 - 0.839],0.215 [0.207 - 0.224],0.671 [0.658 - 0.685],0.342 [0.331 - 0.354]
