,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.582 - 0.616],0.568 [0.564 - 0.572],0.568 [0.539 - 0.594],0.568 [0.564 - 0.572],0.031 [0.029 - 0.034],0.135 [0.106 - 0.162],0.059 [0.055 - 0.063]
Demographic,0.587 [0.571 - 0.604],0.560 [0.555 - 0.564],0.559 [0.531 - 0.590],0.560 [0.555 - 0.564],0.030 [0.028 - 0.033],0.119 [0.091 - 0.149],0.057 [0.053 - 0.062]
Protein+Demographic,0.608 [0.590 - 0.625],0.577 [0.573 - 0.581],0.577 [0.548 - 0.604],0.577 [0.572 - 0.581],0.032 [0.030 - 0.035],0.154 [0.124 - 0.181],0.061 [0.057 - 0.066]
