,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.519 [0.473 - 0.565],0.513 [0.507 - 0.520],0.517 [0.431 - 0.593],0.513 [0.507 - 0.520],0.007 [0.006 - 0.009],0.030 [-0.055 - 0.106],0.014 [0.011 - 0.017]
Demographic,0.484 [0.432 - 0.530],0.487 [0.481 - 0.494],0.483 [0.406 - 0.568],0.487 [0.481 - 0.494],0.006 [0.005 - 0.008],-0.029 [-0.107 - 0.057],0.013 [0.010 - 0.016]
Protein+Demographic,0.505 [0.458 - 0.551],0.497 [0.490 - 0.503],0.500 [0.416 - 0.582],0.497 [0.490 - 0.503],0.007 [0.005 - 0.008],-0.003 [-0.089 - 0.079],0.013 [0.010 - 0.016]
