,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.588 [0.537 - 0.636],0.551 [0.546 - 0.555],0.550 [0.463 - 0.640],0.551 [0.546 - 0.555],0.003 [0.003 - 0.004],0.101 [0.015 - 0.190],0.007 [0.005 - 0.008]
Demographic,0.616 [0.574 - 0.664],0.592 [0.587 - 0.596],0.592 [0.511 - 0.669],0.592 [0.587 - 0.596],0.004 [0.003 - 0.005],0.183 [0.103 - 0.262],0.008 [0.006 - 0.010]
Protein+Demographic,0.641 [0.594 - 0.688],0.608 [0.604 - 0.612],0.609 [0.525 - 0.696],0.608 [0.604 - 0.612],0.004 [0.003 - 0.005],0.216 [0.132 - 0.305],0.008 [0.007 - 0.010]
