,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.559 [0.520 - 0.595],0.537 [0.533 - 0.541],0.537 [0.471 - 0.595],0.537 [0.533 - 0.541],0.005 [0.004 - 0.006],0.075 [0.007 - 0.132],0.011 [0.009 - 0.013]
Demographic,0.628 [0.595 - 0.667],0.601 [0.597 - 0.605],0.601 [0.537 - 0.665],0.601 [0.597 - 0.605],0.007 [0.006 - 0.008],0.202 [0.137 - 0.266],0.014 [0.012 - 0.016]
Protein+Demographic,0.609 [0.573 - 0.647],0.596 [0.592 - 0.601],0.596 [0.533 - 0.659],0.597 [0.592 - 0.601],0.007 [0.006 - 0.008],0.193 [0.130 - 0.256],0.014 [0.011 - 0.016]
