,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.836 [0.806 - 0.865],0.757 [0.753 - 0.761],0.756 [0.704 - 0.807],0.757 [0.753 - 0.761],0.016 [0.013 - 0.018],0.513 [0.460 - 0.564],0.031 [0.027 - 0.035]
Demographic,0.708 [0.677 - 0.740],0.660 [0.656 - 0.664],0.658 [0.604 - 0.717],0.660 [0.656 - 0.664],0.010 [0.009 - 0.011],0.318 [0.263 - 0.376],0.019 [0.017 - 0.022]
Protein+Demographic,0.836 [0.807 - 0.865],0.768 [0.765 - 0.772],0.768 [0.718 - 0.817],0.768 [0.765 - 0.772],0.017 [0.014 - 0.019],0.536 [0.486 - 0.586],0.033 [0.028 - 0.037]
