,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.867 [0.850 - 0.886],0.784 [0.780 - 0.788],0.784 [0.749 - 0.821],0.784 [0.780 - 0.788],0.038 [0.034 - 0.042],0.568 [0.532 - 0.604],0.072 [0.065 - 0.079]
Demographic,0.865 [0.847 - 0.883],0.797 [0.793 - 0.801],0.797 [0.760 - 0.833],0.797 [0.794 - 0.801],0.041 [0.037 - 0.045],0.594 [0.556 - 0.631],0.078 [0.070 - 0.085]
Protein+Demographic,0.891 [0.875 - 0.909],0.821 [0.817 - 0.824],0.822 [0.788 - 0.859],0.820 [0.817 - 0.824],0.047 [0.043 - 0.052],0.642 [0.608 - 0.680],0.089 [0.081 - 0.098]
