,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.518 [0.479 - 0.557],0.509 [0.505 - 0.514],0.505 [0.440 - 0.572],0.509 [0.505 - 0.514],0.004 [0.003 - 0.005],0.014 [-0.052 - 0.080],0.008 [0.007 - 0.010]
Demographic,0.564 [0.525 - 0.603],0.556 [0.551 - 0.560],0.557 [0.485 - 0.626],0.556 [0.551 - 0.560],0.005 [0.004 - 0.006],0.113 [0.040 - 0.183],0.010 [0.008 - 0.012]
Protein+Demographic,0.551 [0.513 - 0.591],0.535 [0.531 - 0.540],0.537 [0.471 - 0.607],0.535 [0.531 - 0.540],0.005 [0.004 - 0.006],0.073 [0.005 - 0.142],0.009 [0.008 - 0.011]
