,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.554 [0.507 - 0.604],0.539 [0.534 - 0.543],0.543 [0.462 - 0.620],0.539 [0.534 - 0.543],0.004 [0.003 - 0.005],0.081 [-0.001 - 0.158],0.008 [0.006 - 0.009]
Demographic,0.630 [0.585 - 0.674],0.579 [0.575 - 0.583],0.577 [0.503 - 0.654],0.579 [0.575 - 0.583],0.004 [0.004 - 0.005],0.157 [0.082 - 0.234],0.009 [0.007 - 0.010]
Protein+Demographic,0.662 [0.616 - 0.707],0.613 [0.609 - 0.617],0.617 [0.540 - 0.691],0.613 [0.609 - 0.617],0.005 [0.004 - 0.006],0.230 [0.153 - 0.304],0.010 [0.008 - 0.012]
