,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.516 [0.507 - 0.524],0.513 [0.508 - 0.519],0.513 [0.499 - 0.527],0.513 [0.507 - 0.520],0.190 [0.184 - 0.197],0.027 [0.011 - 0.042],0.277 [0.269 - 0.286]
Demographic,0.555 [0.546 - 0.564],0.540 [0.534 - 0.547],0.541 [0.527 - 0.555],0.540 [0.534 - 0.547],0.207 [0.201 - 0.215],0.081 [0.066 - 0.097],0.300 [0.291 - 0.309]
Protein+Demographic,0.544 [0.535 - 0.552],0.533 [0.527 - 0.539],0.534 [0.519 - 0.548],0.533 [0.526 - 0.540],0.203 [0.196 - 0.210],0.067 [0.051 - 0.082],0.294 [0.285 - 0.303]
