,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.586 [0.562 - 0.610],0.570 [0.565 - 0.574],0.568 [0.525 - 0.608],0.570 [0.565 - 0.574],0.014 [0.012 - 0.015],0.137 [0.096 - 0.178],0.027 [0.024 - 0.030]
Demographic,0.606 [0.581 - 0.632],0.583 [0.578 - 0.587],0.583 [0.538 - 0.624],0.583 [0.578 - 0.587],0.015 [0.013 - 0.016],0.165 [0.119 - 0.206],0.028 [0.025 - 0.032]
Protein+Demographic,0.615 [0.589 - 0.640],0.590 [0.586 - 0.594],0.590 [0.543 - 0.631],0.590 [0.586 - 0.595],0.015 [0.013 - 0.017],0.179 [0.132 - 0.222],0.029 [0.026 - 0.033]
