,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.540 [0.495 - 0.589],0.512 [0.506 - 0.518],0.510 [0.436 - 0.594],0.512 [0.506 - 0.518],0.005 [0.004 - 0.006],0.022 [-0.052 - 0.108],0.010 [0.008 - 0.013]
Demographic,0.607 [0.562 - 0.650],0.596 [0.591 - 0.602],0.595 [0.509 - 0.676],0.596 [0.591 - 0.602],0.007 [0.006 - 0.009],0.191 [0.104 - 0.273],0.014 [0.011 - 0.018]
Protein+Demographic,0.604 [0.555 - 0.658],0.611 [0.606 - 0.617],0.608 [0.530 - 0.694],0.611 [0.606 - 0.617],0.008 [0.006 - 0.009],0.219 [0.141 - 0.303],0.015 [0.012 - 0.019]
