,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.499 [0.461 - 0.532],0.498 [0.492 - 0.503],0.500 [0.438 - 0.558],0.498 [0.492 - 0.504],0.009 [0.007 - 0.011],-0.003 [-0.065 - 0.057],0.018 [0.015 - 0.021]
Demographic,0.597 [0.562 - 0.634],0.597 [0.592 - 0.603],0.596 [0.539 - 0.659],0.597 [0.592 - 0.604],0.013 [0.011 - 0.016],0.193 [0.136 - 0.256],0.026 [0.022 - 0.030]
Protein+Demographic,0.562 [0.527 - 0.599],0.562 [0.556 - 0.568],0.563 [0.502 - 0.627],0.562 [0.556 - 0.568],0.012 [0.010 - 0.014],0.125 [0.065 - 0.190],0.023 [0.019 - 0.027]
