,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.570 [0.536 - 0.605],0.571 [0.567 - 0.575],0.573 [0.507 - 0.635],0.571 [0.567 - 0.575],0.006 [0.005 - 0.007],0.145 [0.078 - 0.206],0.012 [0.010 - 0.014]
Demographic,0.681 [0.650 - 0.711],0.628 [0.624 - 0.632],0.628 [0.568 - 0.690],0.628 [0.624 - 0.632],0.008 [0.007 - 0.009],0.257 [0.197 - 0.318],0.016 [0.013 - 0.018]
Protein+Demographic,0.659 [0.629 - 0.689],0.608 [0.604 - 0.612],0.605 [0.545 - 0.665],0.608 [0.604 - 0.612],0.007 [0.006 - 0.008],0.213 [0.152 - 0.274],0.014 [0.012 - 0.016]
