,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.583 [0.566 - 0.599],0.565 [0.560 - 0.570],0.566 [0.536 - 0.594],0.565 [0.560 - 0.570],0.034 [0.032 - 0.037],0.131 [0.099 - 0.158],0.064 [0.060 - 0.069]
Demographic,0.643 [0.627 - 0.661],0.603 [0.598 - 0.607],0.603 [0.574 - 0.632],0.603 [0.598 - 0.608],0.040 [0.037 - 0.043],0.206 [0.177 - 0.235],0.074 [0.069 - 0.080]
Protein+Demographic,0.633 [0.615 - 0.648],0.598 [0.593 - 0.603],0.598 [0.568 - 0.628],0.598 [0.593 - 0.603],0.039 [0.036 - 0.042],0.196 [0.167 - 0.226],0.073 [0.068 - 0.078]
