,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.547 [0.501 - 0.595],0.524 [0.519 - 0.528],0.527 [0.441 - 0.606],0.524 [0.519 - 0.528],0.003 [0.002 - 0.004],0.049 [-0.037 - 0.131],0.006 [0.005 - 0.007]
Demographic,0.660 [0.617 - 0.704],0.597 [0.593 - 0.601],0.596 [0.514 - 0.678],0.597 [0.593 - 0.601],0.004 [0.003 - 0.005],0.192 [0.111 - 0.274],0.008 [0.006 - 0.009]
Protein+Demographic,0.629 [0.587 - 0.674],0.594 [0.590 - 0.599],0.596 [0.510 - 0.677],0.594 [0.590 - 0.599],0.004 [0.003 - 0.005],0.190 [0.104 - 0.273],0.008 [0.006 - 0.009]
