,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.650 [0.611 - 0.688],0.605 [0.601 - 0.610],0.616 [0.558 - 0.677],0.605 [0.601 - 0.610],0.010 [0.009 - 0.012],0.222 [0.164 - 0.282],0.020 [0.017 - 0.023]
Demographic,0.693 [0.661 - 0.722],0.628 [0.623 - 0.633],0.628 [0.568 - 0.689],0.628 [0.624 - 0.633],0.011 [0.009 - 0.012],0.257 [0.197 - 0.318],0.021 [0.018 - 0.024]
Protein+Demographic,0.702 [0.668 - 0.734],0.655 [0.650 - 0.659],0.654 [0.591 - 0.714],0.655 [0.650 - 0.660],0.012 [0.010 - 0.014],0.309 [0.245 - 0.370],0.024 [0.020 - 0.027]
