,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.740 - 0.793],0.705 [0.700 - 0.710],0.704 [0.648 - 0.758],0.705 [0.700 - 0.710],0.021 [0.018 - 0.024],0.409 [0.352 - 0.463],0.041 [0.036 - 0.047]
Demographic,0.904 [0.893 - 0.913],0.835 [0.831 - 0.839],0.834 [0.789 - 0.879],0.835 [0.831 - 0.839],0.044 [0.039 - 0.050],0.670 [0.625 - 0.714],0.084 [0.074 - 0.094]
Protein+Demographic,0.904 [0.895 - 0.914],0.838 [0.834 - 0.842],0.839 [0.794 - 0.883],0.838 [0.834 - 0.842],0.045 [0.040 - 0.051],0.677 [0.633 - 0.721],0.085 [0.076 - 0.097]
