,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.885 [0.852 - 0.912],0.814 [0.811 - 0.818],0.818 [0.761 - 0.869],0.814 [0.811 - 0.818],0.019 [0.016 - 0.022],0.632 [0.576 - 0.684],0.037 [0.032 - 0.043]
Demographic,0.722 [0.683 - 0.757],0.670 [0.666 - 0.675],0.668 [0.604 - 0.731],0.670 [0.666 - 0.675],0.009 [0.007 - 0.010],0.339 [0.273 - 0.403],0.017 [0.015 - 0.020]
Protein+Demographic,0.883 [0.850 - 0.910],0.817 [0.814 - 0.821],0.818 [0.758 - 0.868],0.817 [0.814 - 0.821],0.019 [0.016 - 0.022],0.635 [0.577 - 0.685],0.037 [0.032 - 0.043]
