,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.520 [0.480 - 0.558],0.517 [0.513 - 0.521],0.519 [0.455 - 0.583],0.517 [0.513 - 0.521],0.004 [0.004 - 0.005],0.036 [-0.029 - 0.101],0.008 [0.007 - 0.010]
Demographic,0.653 [0.606 - 0.697],0.634 [0.630 - 0.638],0.636 [0.565 - 0.701],0.634 [0.630 - 0.638],0.007 [0.006 - 0.008],0.270 [0.199 - 0.335],0.014 [0.011 - 0.016]
Protein+Demographic,0.627 [0.583 - 0.669],0.614 [0.610 - 0.619],0.615 [0.547 - 0.680],0.614 [0.610 - 0.619],0.006 [0.005 - 0.007],0.229 [0.160 - 0.294],0.012 [0.010 - 0.015]
