,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.550 [0.527 - 0.575],0.544 [0.538 - 0.551],0.544 [0.499 - 0.587],0.544 [0.538 - 0.551],0.026 [0.023 - 0.029],0.088 [0.042 - 0.133],0.050 [0.044 - 0.056]
Demographic,0.601 [0.578 - 0.623],0.576 [0.570 - 0.583],0.576 [0.534 - 0.620],0.576 [0.570 - 0.583],0.030 [0.026 - 0.033],0.152 [0.109 - 0.196],0.056 [0.050 - 0.063]
Protein+Demographic,0.594 [0.571 - 0.616],0.567 [0.561 - 0.574],0.567 [0.523 - 0.610],0.567 [0.561 - 0.574],0.029 [0.025 - 0.032],0.134 [0.090 - 0.179],0.055 [0.049 - 0.060]
