,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.729 - 0.800],0.690 [0.685 - 0.696],0.693 [0.620 - 0.764],0.690 [0.685 - 0.696],0.013 [0.011 - 0.016],0.383 [0.309 - 0.455],0.026 [0.021 - 0.030]
Demographic,0.911 [0.895 - 0.926],0.836 [0.832 - 0.841],0.836 [0.783 - 0.888],0.836 [0.832 - 0.841],0.029 [0.025 - 0.034],0.672 [0.618 - 0.725],0.057 [0.048 - 0.066]
Protein+Demographic,0.910 [0.893 - 0.925],0.823 [0.818 - 0.827],0.824 [0.763 - 0.878],0.823 [0.818 - 0.827],0.027 [0.022 - 0.031],0.647 [0.586 - 0.702],0.052 [0.044 - 0.061]
