,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.730 [0.687 - 0.771],0.679 [0.673 - 0.685],0.676 [0.598 - 0.750],0.679 [0.673 - 0.685],0.010 [0.008 - 0.013],0.356 [0.276 - 0.430],0.020 [0.017 - 0.025]
Demographic,0.875 [0.856 - 0.890],0.807 [0.802 - 0.811],0.808 [0.738 - 0.872],0.807 [0.802 - 0.811],0.021 [0.017 - 0.024],0.616 [0.545 - 0.680],0.040 [0.033 - 0.047]
Protein+Demographic,0.869 [0.850 - 0.888],0.794 [0.790 - 0.799],0.797 [0.720 - 0.862],0.794 [0.790 - 0.799],0.019 [0.015 - 0.022],0.590 [0.515 - 0.654],0.037 [0.030 - 0.044]
