,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.510 [0.474 - 0.545],0.500 [0.496 - 0.504],0.500 [0.440 - 0.558],0.500 [0.495 - 0.504],0.005 [0.004 - 0.006],0.001 [-0.059 - 0.056],0.010 [0.009 - 0.012]
Demographic,0.568 [0.532 - 0.599],0.560 [0.556 - 0.565],0.562 [0.496 - 0.616],0.560 [0.556 - 0.564],0.007 [0.006 - 0.008],0.122 [0.056 - 0.177],0.013 [0.011 - 0.015]
Protein+Demographic,0.539 [0.503 - 0.574],0.523 [0.519 - 0.527],0.523 [0.462 - 0.581],0.523 [0.519 - 0.527],0.006 [0.005 - 0.007],0.046 [-0.015 - 0.104],0.011 [0.010 - 0.013]
