,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.562 [0.514 - 0.606],0.555 [0.550 - 0.559],0.562 [0.478 - 0.641],0.555 [0.550 - 0.559],0.004 [0.003 - 0.005],0.117 [0.032 - 0.195],0.008 [0.006 - 0.009]
Demographic,0.618 [0.570 - 0.664],0.581 [0.577 - 0.586],0.580 [0.504 - 0.659],0.581 [0.577 - 0.586],0.004 [0.003 - 0.005],0.162 [0.086 - 0.239],0.009 [0.007 - 0.010]
Protein+Demographic,0.582 [0.536 - 0.626],0.560 [0.556 - 0.565],0.560 [0.482 - 0.642],0.560 [0.555 - 0.565],0.004 [0.003 - 0.005],0.120 [0.041 - 0.203],0.008 [0.006 - 0.010]
