,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.825 [0.799 - 0.847],0.747 [0.742 - 0.753],0.746 [0.688 - 0.799],0.747 [0.742 - 0.753],0.025 [0.021 - 0.029],0.494 [0.434 - 0.546],0.048 [0.041 - 0.056]
Demographic,0.935 [0.924 - 0.944],0.863 [0.859 - 0.866],0.864 [0.821 - 0.904],0.863 [0.859 - 0.866],0.052 [0.045 - 0.058],0.727 [0.684 - 0.768],0.097 [0.085 - 0.109]
Protein+Demographic,0.936 [0.926 - 0.946],0.860 [0.856 - 0.864],0.860 [0.813 - 0.900],0.860 [0.856 - 0.864],0.051 [0.044 - 0.058],0.721 [0.673 - 0.760],0.096 [0.084 - 0.108]
