,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.615 [0.579 - 0.649],0.579 [0.574 - 0.583],0.582 [0.513 - 0.644],0.579 [0.574 - 0.583],0.006 [0.005 - 0.007],0.160 [0.090 - 0.222],0.011 [0.009 - 0.013]
Demographic,0.663 [0.629 - 0.697],0.610 [0.606 - 0.614],0.612 [0.544 - 0.679],0.610 [0.606 - 0.614],0.007 [0.005 - 0.008],0.222 [0.152 - 0.290],0.013 [0.011 - 0.015]
Protein+Demographic,0.667 [0.634 - 0.700],0.613 [0.609 - 0.617],0.613 [0.551 - 0.673],0.613 [0.609 - 0.617],0.007 [0.006 - 0.008],0.226 [0.163 - 0.287],0.013 [0.011 - 0.015]
