,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.770 [0.743 - 0.797],0.706 [0.701 - 0.711],0.706 [0.652 - 0.764],0.706 [0.701 - 0.711],0.022 [0.019 - 0.025],0.412 [0.358 - 0.470],0.042 [0.037 - 0.048]
Demographic,0.919 [0.910 - 0.928],0.847 [0.843 - 0.851],0.847 [0.803 - 0.888],0.847 [0.843 - 0.851],0.049 [0.043 - 0.055],0.695 [0.650 - 0.736],0.092 [0.081 - 0.103]
Protein+Demographic,0.909 [0.897 - 0.919],0.833 [0.829 - 0.838],0.832 [0.783 - 0.875],0.833 [0.829 - 0.838],0.044 [0.039 - 0.049],0.666 [0.616 - 0.708],0.084 [0.074 - 0.093]
