,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.445 [0.403 - 0.485],0.460 [0.455 - 0.464],0.457 [0.386 - 0.527],0.460 [0.455 - 0.464],0.003 [0.003 - 0.004],-0.084 [-0.154 - -0.013],0.007 [0.005 - 0.008]
Demographic,0.558 [0.520 - 0.594],0.539 [0.535 - 0.543],0.538 [0.469 - 0.605],0.539 [0.535 - 0.543],0.005 [0.004 - 0.005],0.077 [0.007 - 0.145],0.009 [0.007 - 0.011]
Protein+Demographic,0.478 [0.444 - 0.519],0.477 [0.473 - 0.482],0.477 [0.411 - 0.544],0.477 [0.473 - 0.482],0.004 [0.003 - 0.004],-0.045 [-0.114 - 0.022],0.007 [0.006 - 0.009]
