,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.746 - 0.787],0.697 [0.693 - 0.702],0.698 [0.664 - 0.731],0.697 [0.693 - 0.702],0.039 [0.036 - 0.042],0.395 [0.362 - 0.429],0.074 [0.068 - 0.080]
Demographic,0.645 [0.625 - 0.663],0.604 [0.599 - 0.609],0.606 [0.568 - 0.640],0.604 [0.599 - 0.609],0.026 [0.024 - 0.029],0.209 [0.173 - 0.244],0.050 [0.046 - 0.055]
Protein+Demographic,0.767 [0.747 - 0.787],0.686 [0.682 - 0.691],0.686 [0.650 - 0.721],0.686 [0.682 - 0.691],0.037 [0.034 - 0.041],0.373 [0.337 - 0.408],0.071 [0.065 - 0.077]
