,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.560 [0.502 - 0.619],0.555 [0.548 - 0.562],0.556 [0.457 - 0.661],0.555 [0.547 - 0.561],0.007 [0.005 - 0.008],0.112 [0.016 - 0.218],0.013 [0.010 - 0.017]
Demographic,0.560 [0.505 - 0.616],0.565 [0.558 - 0.572],0.570 [0.480 - 0.667],0.565 [0.558 - 0.572],0.007 [0.005 - 0.009],0.135 [0.042 - 0.229],0.014 [0.010 - 0.017]
Protein+Demographic,0.576 [0.516 - 0.630],0.545 [0.538 - 0.552],0.553 [0.450 - 0.648],0.545 [0.538 - 0.552],0.006 [0.005 - 0.008],0.098 [-0.006 - 0.191],0.013 [0.009 - 0.016]
