,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.607 [0.578 - 0.636],0.577 [0.572 - 0.581],0.576 [0.532 - 0.624],0.577 [0.572 - 0.581],0.011 [0.010 - 0.012],0.153 [0.109 - 0.202],0.022 [0.019 - 0.024]
Demographic,0.626 [0.599 - 0.653],0.602 [0.598 - 0.606],0.602 [0.555 - 0.648],0.602 [0.597 - 0.606],0.012 [0.011 - 0.014],0.203 [0.156 - 0.249],0.024 [0.021 - 0.027]
Protein+Demographic,0.642 [0.615 - 0.668],0.606 [0.602 - 0.610],0.606 [0.560 - 0.652],0.606 [0.602 - 0.610],0.012 [0.011 - 0.014],0.212 [0.164 - 0.259],0.024 [0.021 - 0.027]
