,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.524 [0.469 - 0.580],0.517 [0.513 - 0.522],0.514 [0.427 - 0.605],0.517 [0.513 - 0.522],0.002 [0.002 - 0.003],0.032 [-0.056 - 0.121],0.005 [0.004 - 0.006]
Demographic,0.643 [0.590 - 0.692],0.605 [0.601 - 0.609],0.602 [0.513 - 0.687],0.605 [0.601 - 0.609],0.003 [0.003 - 0.004],0.206 [0.118 - 0.292],0.007 [0.005 - 0.009]
Protein+Demographic,0.632 [0.580 - 0.680],0.598 [0.594 - 0.602],0.600 [0.505 - 0.682],0.598 [0.594 - 0.602],0.003 [0.003 - 0.004],0.198 [0.103 - 0.279],0.007 [0.005 - 0.008]
