,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.963 [0.940 - 0.980],0.895 [0.892 - 0.898],0.903 [0.854 - 0.942],0.895 [0.892 - 0.898],0.041 [0.034 - 0.047],0.798 [0.748 - 0.837],0.078 [0.066 - 0.089]
Demographic,0.807 [0.776 - 0.838],0.725 [0.720 - 0.729],0.724 [0.658 - 0.789],0.725 [0.720 - 0.729],0.013 [0.011 - 0.015],0.449 [0.382 - 0.514],0.025 [0.021 - 0.029]
Protein+Demographic,0.964 [0.942 - 0.980],0.919 [0.917 - 0.922],0.908 [0.861 - 0.947],0.919 [0.917 - 0.922],0.052 [0.045 - 0.061],0.828 [0.780 - 0.867],0.099 [0.085 - 0.114]
