,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.564 [0.541 - 0.586],0.553 [0.548 - 0.558],0.554 [0.512 - 0.595],0.553 [0.548 - 0.558],0.015 [0.013 - 0.016],0.107 [0.066 - 0.147],0.029 [0.025 - 0.032]
Demographic,0.618 [0.596 - 0.642],0.578 [0.573 - 0.582],0.577 [0.536 - 0.619],0.578 [0.573 - 0.582],0.016 [0.014 - 0.018],0.155 [0.113 - 0.197],0.031 [0.028 - 0.035]
Protein+Demographic,0.617 [0.596 - 0.639],0.585 [0.581 - 0.590],0.587 [0.546 - 0.626],0.585 [0.581 - 0.590],0.017 [0.015 - 0.019],0.172 [0.131 - 0.213],0.032 [0.029 - 0.036]
